FLIGHT_ID,FLIGHT_ID,MONTH,DAY,DAY_OF_WEEK,DEPARTURE_DELAY,TAXI_OUT,DISTANCE,DELAYED,YEAR
201854,201854,2,16,1,0.0,10.0,1739,0,2015
201855,201855,2,8,7,3.0,13.0,2218,0,2015
201856,201856,2,15,7,0.0,11.0,1269,0,2015
201857,201857,2,22,7,-2.0,43.0,692,1,2015
201858,201858,2,27,5,-7.0,24.0,280,0,2015
201859,201859,2,9,1,5.0,7.0,102,0,2015
201860,201860,2,23,1,-4.0,11.0,985,0,2015
201861,201861,2,3,2,-2.0,13.0,997,0,2015
201862,201862,2,10,2,-10.0,8.0,965,0,2015
201863,201863,2,18,3,0.0,15.0,2701,0,2015
201864,201864,2,22,7,-2.0,13.0,334,0,2015
201865,201865,2,27,5,314.0,9.0,1068,1,2015
201866,201866,2,2,1,-6.0,12.0,421,0,2015
201867,201867,2,7,6,-6.0,12.0,1235,0,2015
201868,201868,2,15,7,-10.0,15.0,258,0,2015
201869,201869,2,2,1,2.0,16.0,2588,1,2015
201870,201870,2,25,3,-7.0,16.0,978,0,2015
201871,201871,2,2,1,20.0,24.0,1149,0,2015
201872,201872,2,18,3,-3.0,24.0,209,1,2015
201873,201873,2,13,5,91.0,21.0,1056,1,2015
201874,201874,2,28,6,-6.0,8.0,272,0,2015
201875,201875,2,7,6,-5.0,14.0,2475,0,2015
201876,201876,2,24,2,-6.0,13.0,474,0,2015
201877,201877,2,24,2,-6.0,12.0,697,0,2015
201878,201878,2,5,4,-4.0,8.0,1476,0,2015
201879,201879,2,25,3,-3.0,21.0,2381,0,2015
201880,201880,2,27,5,-4.0,14.0,496,0,2015
201881,201881,2,17,2,31.0,31.0,1119,1,2015
201882,201882,2,4,3,-8.0,18.0,592,0,2015
201883,201883,2,12,4,2.0,13.0,602,0,2015
201884,201884,2,13,5,17.0,26.0,2552,1,2015
201885,201885,2,22,7,-2.0,9.0,735,0,2015
201886,201886,2,21,6,0.0,11.0,571,0,2015
201887,201887,2,24,2,-4.0,13.0,197,0,2015
201888,201888,2,15,7,-5.0,17.0,1262,0,2015
201889,201889,2,10,2,3.0,11.0,447,0,2015
201890,201890,2,6,5,-9.0,12.0,474,0,2015
201891,201891,2,11,3,-4.0,7.0,1371,0,2015
201892,201892,2,7,6,-9.0,12.0,1237,0,2015
201893,201893,2,18,3,5.0,10.0,776,0,2015
201894,201894,2,27,5,20.0,18.0,1199,1,2015
201895,201895,2,2,1,-5.0,7.0,187,0,2015
201896,201896,2,4,3,37.0,51.0,307,1,2015
201897,201897,2,18,3,-7.0,12.0,1303,0,2015
201898,201898,2,7,6,-19.0,8.0,763,0,2015
201899,201899,2,20,5,25.0,13.0,1162,0,2015
201900,201900,2,25,3,-5.0,28.0,358,0,2015
201901,201901,2,2,1,-2.0,17.0,857,0,2015
201902,201902,2,11,3,-3.0,17.0,746,0,2015
201903,201903,2,14,6,173.0,13.0,1073,1,2015
201904,201904,2,9,1,42.0,26.0,1744,1,2015
201905,201905,2,25,3,-12.0,19.0,1085,1,2015
201906,201906,2,10,2,40.0,33.0,431,1,2015
201907,201907,2,11,3,-1.0,15.0,331,0,2015
201908,201908,2,22,7,-2.0,9.0,147,0,2015
201909,201909,2,28,6,-5.0,12.0,337,0,2015
201910,201910,2,19,4,193.0,11.0,1698,1,2015
201911,201911,2,6,5,-9.0,15.0,683,0,2015
201912,201912,2,25,3,1.0,9.0,816,0,2015
201913,201913,2,22,7,2.0,34.0,674,1,2015
201914,201914,2,2,1,-1.0,18.0,2176,0,2015
201915,201915,2,16,1,2.0,13.0,2161,0,2015
201916,201916,2,20,5,-6.0,15.0,2218,0,2015
201917,201917,2,9,1,37.0,15.0,733,1,2015
201918,201918,2,12,4,-3.0,17.0,793,0,2015
201919,201919,2,20,5,5.0,21.0,271,0,2015
201920,201920,2,4,3,0.0,30.0,1303,0,2015
201921,201921,2,20,5,0.0,11.0,689,0,2015
201922,201922,2,7,6,-7.0,16.0,100,0,2015
201923,201923,2,26,4,58.0,14.0,689,1,2015
201924,201924,2,3,2,-4.0,25.0,268,0,2015
201925,201925,2,11,3,-11.0,18.0,1020,0,2015
201926,201926,2,9,1,-4.0,9.0,372,0,2015
201927,201927,2,26,4,-6.0,25.0,647,0,2015
201928,201928,2,10,2,-1.0,7.0,397,0,2015
201929,201929,2,26,4,74.0,52.0,606,1,2015
201930,201930,2,6,5,-5.0,8.0,152,0,2015
201931,201931,2,5,4,-7.0,14.0,946,1,2015
201932,201932,2,6,5,-3.0,12.0,533,0,2015
201933,201933,2,26,4,87.0,12.0,373,1,2015
201934,201934,2,5,4,8.0,82.0,731,1,2015
201935,201935,2,16,1,4.0,12.0,1927,0,2015
201936,201936,2,18,3,0.0,16.0,368,0,2015
201937,201937,2,25,3,-1.0,26.0,1294,0,2015
201938,201938,2,15,7,-9.0,13.0,403,0,2015
201939,201939,2,4,3,5.0,11.0,1119,0,2015
201940,201940,2,26,4,59.0,10.0,423,1,2015
201941,201941,2,18,3,20.0,23.0,436,1,2015
201942,201942,2,1,7,0.0,16.0,594,0,2015
201943,201943,2,18,3,-11.0,12.0,190,0,2015
201944,201944,2,16,1,-3.0,12.0,236,0,2015
201945,201945,2,13,5,-1.0,23.0,1919,0,2015
201946,201946,2,4,3,-3.0,13.0,563,0,2015
201947,201947,2,7,6,-5.0,17.0,331,0,2015
201948,201948,2,6,5,-9.0,15.0,2288,0,2015
201949,201949,2,15,7,-3.0,12.0,692,0,2015
201950,201950,2,26,4,113.0,9.0,197,1,2015
201951,201951,2,10,2,6.0,53.0,1452,1,2015
201952,201952,2,24,2,-7.0,13.0,300,0,2015
201953,201953,2,14,6,-2.0,20.0,985,0,2015
201954,201954,2,7,6,11.0,11.0,772,0,2015
201955,201955,2,26,4,50.0,29.0,752,1,2015
201956,201956,2,8,7,-3.0,13.0,224,0,2015
201957,201957,2,20,5,6.0,10.0,1035,1,2015
201958,201958,2,4,3,-2.0,13.0,680,0,2015
201959,201959,2,21,6,-1.0,8.0,834,0,2015
201960,201960,2,11,3,-3.0,10.0,859,0,2015
201961,201961,2,10,2,0.0,13.0,551,0,2015
201962,201962,2,23,1,2.0,15.0,956,0,2015
201963,201963,2,27,5,-7.0,12.0,705,0,2015
201964,201964,2,22,7,3.0,18.0,678,0,2015
201965,201965,2,27,5,12.0,13.0,1024,0,2015
201966,201966,2,2,1,4.0,14.0,628,0,2015
201967,201967,2,5,4,-6.0,18.0,1788,0,2015
201968,201968,2,6,5,-3.0,17.0,209,0,2015
201969,201969,2,15,7,24.0,9.0,3302,1,2015
201970,201970,2,28,6,18.0,13.0,1044,1,2015
201971,201971,2,10,2,-3.0,15.0,1249,0,2015
201972,201972,2,28,6,-4.0,56.0,1089,1,2015
201973,201973,2,16,1,-5.0,17.0,666,0,2015
201974,201974,2,27,5,-5.0,24.0,1119,0,2015
201975,201975,2,18,3,-8.0,13.0,737,0,2015
201976,201976,2,18,3,7.0,11.0,668,0,2015
201977,201977,2,7,6,-1.0,12.0,711,0,2015
201978,201978,2,20,5,1.0,21.0,1428,0,2015
201979,201979,2,1,7,-7.0,11.0,641,0,2015
201980,201980,2,8,7,-6.0,18.0,231,0,2015
201981,201981,2,9,1,-8.0,34.0,1678,1,2015
201982,201982,2,7,6,-7.0,13.0,1547,0,2015
201983,201983,2,15,7,8.0,14.0,468,0,2015
201984,201984,2,9,1,44.0,23.0,2569,1,2015
201985,201985,2,26,4,-3.0,12.0,404,0,2015
201986,201986,2,4,3,117.0,28.0,120,1,2015
201987,201987,2,13,5,-5.0,6.0,534,0,2015
201988,201988,2,1,7,-2.0,9.0,2681,1,2015
201989,201989,2,19,4,-7.0,19.0,1176,1,2015
201990,201990,2,3,2,0.0,13.0,2092,0,2015
201991,201991,2,1,7,-4.0,10.0,802,0,2015
201992,201992,2,7,6,12.0,12.0,1075,0,2015
201993,201993,2,24,2,40.0,51.0,820,1,2015
201994,201994,2,7,6,1.0,15.0,584,0,2015
201995,201995,2,1,7,1.0,12.0,967,0,2015
201996,201996,2,13,5,9.0,7.0,201,1,2015
201997,201997,2,22,7,0.0,7.0,873,0,2015
201998,201998,2,11,3,202.0,24.0,588,1,2015
201999,201999,2,4,3,-6.0,13.0,507,0,2015
202000,202000,2,7,6,8.0,14.0,1276,0,2015
202001,202001,2,10,2,-13.0,9.0,1042,0,2015
202002,202002,2,27,5,-1.0,12.0,214,0,2015
202003,202003,2,4,3,-8.0,15.0,2296,0,2015
202004,202004,2,6,5,-1.0,21.0,394,0,2015
202005,202005,2,22,7,5.0,11.0,271,0,2015
202006,202006,2,7,6,0.0,17.0,1258,0,2015
202007,202007,2,4,3,-4.0,18.0,370,0,2015
202008,202008,2,3,2,68.0,6.0,998,1,2015
202009,202009,2,26,4,-4.0,63.0,1008,1,2015
202010,202010,2,12,4,-7.0,60.0,414,1,2015
202011,202011,2,15,7,-1.0,30.0,1452,0,2015
202012,202012,2,12,4,-12.0,6.0,31,0,2015
202013,202013,2,24,2,-7.0,19.0,2586,0,2015
202014,202014,2,25,3,-1.0,10.0,2425,0,2015
202015,202015,2,7,6,6.0,19.0,315,0,2015
202016,202016,2,28,6,-1.0,15.0,507,0,2015
202017,202017,2,25,3,-1.0,10.0,883,0,2015
202018,202018,2,3,2,0.0,15.0,657,0,2015
202019,202019,2,14,6,-4.0,8.0,822,0,2015
202020,202020,2,26,4,0.0,18.0,631,0,2015
202021,202021,2,15,7,-8.0,11.0,134,0,2015
202022,202022,2,15,7,-6.0,10.0,397,0,2015
202023,202023,2,24,2,17.0,9.0,925,0,2015
202024,202024,2,11,3,-3.0,20.0,1089,0,2015
202025,202025,2,13,5,-3.0,14.0,641,0,2015
202026,202026,2,20,5,-11.0,6.0,1052,0,2015
202027,202027,2,6,5,-3.0,14.0,1814,0,2015
202028,202028,2,27,5,9.0,13.0,1448,0,2015
202029,202029,2,3,2,-7.0,9.0,100,0,2015
202030,202030,2,2,1,-2.0,14.0,2586,1,2015
202031,202031,2,8,7,-9.0,20.0,236,0,2015
202032,202032,2,25,3,-5.0,11.0,1587,0,2015
202033,202033,2,19,4,56.0,16.0,397,1,2015
202034,202034,2,1,7,-5.0,14.0,252,0,2015
202035,202035,2,23,1,-2.0,13.0,73,0,2015
202036,202036,2,13,5,45.0,14.0,1127,1,2015
202037,202037,2,22,7,-9.0,17.0,1092,0,2015
202038,202038,2,23,1,6.0,27.0,547,1,2015
202039,202039,2,25,3,-2.0,11.0,1514,0,2015
202040,202040,2,18,3,-1.0,18.0,419,0,2015
202041,202041,2,27,5,-3.0,14.0,432,0,2015
202042,202042,2,16,1,18.0,25.0,73,1,2015
202043,202043,2,12,4,-8.0,16.0,102,0,2015
202044,202044,2,5,4,-4.0,16.0,590,0,2015
202045,202045,2,23,1,3.0,13.0,453,0,2015
202046,202046,2,6,5,-8.0,16.0,240,0,2015
202047,202047,2,20,5,3.0,8.0,678,0,2015
202048,202048,2,4,3,-7.0,12.0,697,0,2015
202049,202049,2,8,7,-5.0,20.0,422,0,2015
202050,202050,2,7,6,-9.0,17.0,1504,0,2015
202051,202051,2,18,3,-6.0,13.0,1984,0,2015
202052,202052,2,16,1,114.0,24.0,334,1,2015
202053,202053,2,1,7,-4.0,11.0,386,0,2015
202054,202054,2,8,7,-5.0,10.0,471,0,2015
202055,202055,2,8,7,-7.0,10.0,1062,0,2015
202056,202056,2,18,3,-1.0,9.0,1259,0,2015
202057,202057,2,11,3,-5.0,18.0,949,0,2015
202058,202058,2,10,2,-12.0,14.0,867,0,2015
202059,202059,2,17,2,80.0,20.0,1197,1,2015
202060,202060,2,5,4,9.0,23.0,781,0,2015
202061,202061,2,23,1,-2.0,18.0,2139,0,2015
202062,202062,2,19,4,-7.0,13.0,216,0,2015
202063,202063,2,1,7,-4.0,21.0,1013,0,2015
202064,202064,2,24,2,-2.0,12.0,495,0,2015
202065,202065,2,5,4,-6.0,23.0,2556,1,2015
202066,202066,2,7,6,-4.0,15.0,74,0,2015
202067,202067,2,13,5,-2.0,8.0,973,0,2015
202068,202068,2,25,3,0.0,8.0,358,0,2015
202069,202069,2,6,5,-4.0,13.0,563,0,2015
202070,202070,2,22,7,26.0,12.0,1616,0,2015
202071,202071,2,14,6,-5.0,29.0,2248,0,2015
202072,202072,2,21,6,-4.0,27.0,993,1,2015
202073,202073,2,3,2,20.0,12.0,977,1,2015
202074,202074,2,17,2,23.0,11.0,821,0,2015
202075,202075,2,2,1,-9.0,14.0,421,0,2015
202076,202076,2,9,1,-7.0,7.0,228,0,2015
202077,202077,2,10,2,-2.0,28.0,1608,1,2015
202078,202078,2,2,1,23.0,43.0,240,1,2015
202079,202079,2,9,1,4.0,34.0,456,0,2015
202080,202080,2,3,2,-11.0,12.0,157,0,2015
202081,202081,2,24,2,13.0,11.0,528,0,2015
202082,202082,2,10,2,8.0,20.0,1590,0,2015
202083,202083,2,9,1,-12.0,12.0,954,0,2015
202084,202084,2,6,5,47.0,10.0,692,1,2015
202085,202085,2,1,7,-14.0,11.0,2338,0,2015
202086,202086,2,6,5,-3.0,13.0,794,0,2015
202087,202087,2,5,4,82.0,15.0,239,1,2015
202088,202088,2,1,7,-3.0,22.0,2586,0,2015
202089,202089,2,19,4,2.0,10.0,425,0,2015
202090,202090,2,5,4,3.0,25.0,468,0,2015
202091,202091,2,15,7,-5.0,14.0,2556,0,2015
202092,202092,2,25,3,6.0,7.0,646,0,2015
202093,202093,2,22,7,42.0,52.0,812,1,2015
202094,202094,2,9,1,173.0,43.0,632,1,2015
202095,202095,2,18,3,-4.0,14.0,479,0,2015
202096,202096,2,6,5,113.0,12.0,109,1,2015
202097,202097,2,4,3,10.0,9.0,616,0,2015
202098,202098,2,27,5,16.0,20.0,1121,0,2015
202099,202099,2,12,4,-2.0,11.0,236,0,2015
202100,202100,2,14,6,-2.0,30.0,814,0,2015
202101,202101,2,8,7,-6.0,10.0,302,0,2015
202102,202102,2,15,7,-10.0,10.0,1107,0,2015
202103,202103,2,17,2,87.0,9.0,1407,1,2015
202104,202104,2,9,1,1.0,14.0,406,0,2015
202105,202105,2,25,3,84.0,17.0,776,1,2015
202106,202106,2,25,3,-4.0,16.0,1303,0,2015
202107,202107,2,2,1,17.0,22.0,399,1,2015
202108,202108,2,4,3,-8.0,11.0,987,0,2015
202109,202109,2,13,5,2.0,17.0,2762,0,2015
202110,202110,2,23,1,50.0,21.0,122,1,2015
202111,202111,2,26,4,-16.0,12.0,956,0,2015
202112,202112,2,20,5,1.0,14.0,957,0,2015
202113,202113,2,20,5,2.0,22.0,1183,0,2015
202114,202114,2,5,4,7.0,11.0,646,0,2015
202115,202115,2,25,3,3.0,22.0,728,0,2015
202116,202116,2,25,3,-8.0,22.0,414,0,2015
202117,202117,2,9,1,16.0,12.0,214,0,2015
202118,202118,2,15,7,-4.0,11.0,594,0,2015
202119,202119,2,10,2,-7.0,16.0,1013,0,2015
202120,202120,2,17,2,35.0,19.0,213,1,2015
202121,202121,2,11,3,-2.0,15.0,912,0,2015
202122,202122,2,23,1,29.0,9.0,1846,0,2015
202123,202123,2,12,4,-7.0,16.0,1587,1,2015
202124,202124,2,12,4,9.0,9.0,358,0,2015
202125,202125,2,5,4,-1.0,20.0,328,0,2015
202126,202126,2,9,1,21.0,21.0,227,1,2015
202127,202127,2,17,2,64.0,11.0,1005,1,2015
202128,202128,2,3,2,-3.0,46.0,1605,1,2015
202129,202129,2,3,2,-4.0,16.0,272,0,2015
202130,202130,2,21,6,-6.0,18.0,1448,0,2015
202131,202131,2,24,2,-9.0,9.0,1107,0,2015
202132,202132,2,12,4,-3.0,33.0,184,0,2015
202133,202133,2,7,6,-1.0,20.0,848,0,2015
202134,202134,2,17,2,5.0,11.0,1072,0,2015
202135,202135,2,27,5,-7.0,11.0,1107,0,2015
202136,202136,2,13,5,33.0,11.0,214,0,2015
202137,202137,2,27,5,4.0,9.0,643,1,2015
202138,202138,2,7,6,8.0,19.0,728,0,2015
202139,202139,2,10,2,0.0,13.0,356,0,2015
202140,202140,2,6,5,-3.0,31.0,621,1,2015
202141,202141,2,18,3,-5.0,17.0,1042,0,2015
202142,202142,2,20,5,96.0,34.0,926,1,2015
202143,202143,2,9,1,-1.0,13.0,1481,0,2015
202144,202144,2,14,6,1.0,18.0,1846,0,2015
202145,202145,2,8,7,-4.0,45.0,557,1,2015
202146,202146,2,7,6,-4.0,8.0,377,0,2015
202147,202147,2,16,1,7.0,25.0,1033,0,2015
202148,202148,2,20,5,-1.0,25.0,594,0,2015
202149,202149,2,27,5,6.0,11.0,888,0,2015
202150,202150,2,14,6,-3.0,21.0,216,0,2015
202151,202151,2,11,3,9.0,13.0,1605,0,2015
202152,202152,2,6,5,2.0,24.0,404,0,2015
202153,202153,2,18,3,0.0,6.0,373,0,2015
202154,202154,2,25,3,34.0,29.0,1754,1,2015
202155,202155,2,9,1,-1.0,20.0,332,0,2015
202156,202156,2,9,1,-2.0,4.0,257,0,2015
202157,202157,2,12,4,-2.0,22.0,2704,0,2015
202158,202158,2,20,5,41.0,12.0,632,1,2015
202159,202159,2,1,7,28.0,14.0,515,1,2015
202160,202160,2,7,6,-6.0,20.0,1927,0,2015
202161,202161,2,15,7,-1.0,22.0,157,0,2015
202162,202162,2,12,4,0.0,16.0,325,0,2015
202163,202163,2,24,2,41.0,18.0,431,1,2015
202164,202164,2,17,2,-3.0,18.0,967,1,2015
202165,202165,2,11,3,-10.0,7.0,266,0,2015
202166,202166,2,19,4,-4.0,13.0,965,0,2015
202167,202167,2,8,7,-3.0,12.0,201,0,2015
202168,202168,2,28,6,-13.0,12.0,280,0,2015
202169,202169,2,13,5,-6.0,15.0,447,0,2015
202170,202170,2,4,3,44.0,14.0,591,1,2015
202171,202171,2,16,1,8.0,23.0,708,1,2015
202172,202172,2,12,4,1.0,30.0,844,0,2015
202173,202173,2,16,1,29.0,14.0,2052,0,2015
202174,202174,2,17,2,33.0,13.0,641,1,2015
202175,202175,2,14,6,-3.0,12.0,265,0,2015
202176,202176,2,13,5,5.0,13.0,341,0,2015
202177,202177,2,16,1,5.0,14.0,307,0,2015
202178,202178,2,14,6,3.0,31.0,2462,1,2015
202179,202179,2,9,1,0.0,8.0,305,0,2015
202180,202180,2,18,3,-1.0,20.0,606,0,2015
202181,202181,2,10,2,-2.0,14.0,1379,0,2015
202182,202182,2,15,7,6.0,17.0,228,0,2015
202183,202183,2,21,6,1.0,11.0,936,0,2015
202184,202184,2,23,1,-5.0,9.0,677,1,2015
202185,202185,2,16,1,5.0,14.0,341,1,2015
202186,202186,2,16,1,46.0,16.0,898,1,2015
202187,202187,2,24,2,-12.0,9.0,1180,0,2015
202188,202188,2,5,4,5.0,22.0,752,0,2015
202189,202189,2,18,3,-1.0,81.0,1069,1,2015
202190,202190,2,15,7,-5.0,8.0,496,0,2015
202191,202191,2,19,4,1.0,15.0,1747,0,2015
202192,202192,2,12,4,-9.0,14.0,899,0,2015
202193,202193,2,5,4,-2.0,23.0,2300,0,2015
202194,202194,2,13,5,21.0,27.0,944,1,2015
202195,202195,2,10,2,-4.0,11.0,373,0,2015
202196,202196,2,18,3,0.0,20.0,147,0,2015
202197,202197,2,20,5,-5.0,9.0,1047,0,2015
202198,202198,2,13,5,14.0,25.0,762,0,2015
202199,202199,2,28,6,4.0,16.0,1400,0,2015
202200,202200,2,6,5,-4.0,9.0,577,0,2015
202201,202201,2,27,5,-4.0,15.0,296,0,2015
202202,202202,2,16,1,125.0,49.0,350,1,2015
202203,202203,2,19,4,100.0,10.0,774,1,2015
202204,202204,2,13,5,-2.0,10.0,994,0,2015
202205,202205,2,14,6,-1.0,14.0,1747,0,2015
202206,202206,2,7,6,0.0,8.0,1342,0,2015
202207,202207,2,23,1,-2.0,25.0,370,0,2015
202208,202208,2,28,6,-7.0,14.0,228,0,2015
202209,202209,2,9,1,-5.0,13.0,983,0,2015
202210,202210,2,2,1,-2.0,12.0,562,0,2015
202211,202211,2,28,6,0.0,19.0,762,0,2015
202212,202212,2,16,1,-2.0,21.0,1218,0,2015
202213,202213,2,14,6,3.0,9.0,1189,1,2015
202214,202214,2,2,1,2.0,11.0,387,0,2015
202215,202215,2,7,6,-8.0,22.0,517,0,2015
202216,202216,2,5,4,21.0,37.0,2586,1,2015
202217,202217,2,2,1,2.0,9.0,846,0,2015
202218,202218,2,6,5,-2.0,17.0,304,0,2015
202219,202219,2,11,3,-5.0,10.0,1411,0,2015
202220,202220,2,20,5,2.0,13.0,577,0,2015
202221,202221,2,4,3,-6.0,22.0,2586,0,2015
202222,202222,2,17,2,-7.0,8.0,533,0,2015
202223,202223,2,16,1,27.0,9.0,1208,1,2015
202224,202224,2,14,6,9.0,9.0,670,0,2015
202225,202225,2,26,4,17.0,16.0,1189,0,2015
202226,202226,2,18,3,11.0,17.0,1481,1,2015
202227,202227,2,15,7,1.0,35.0,213,1,2015
202228,202228,2,23,1,0.0,54.0,760,1,2015
202229,202229,2,7,6,2.0,11.0,1943,0,2015
202230,202230,2,10,2,75.0,39.0,67,1,2015
202231,202231,2,4,3,-8.0,28.0,1046,0,2015
202232,202232,2,7,6,-11.0,26.0,581,0,2015
202233,202233,2,3,2,0.0,12.0,1092,0,2015
202234,202234,2,26,4,23.0,12.0,986,0,2015
202235,202235,2,8,7,30.0,13.0,599,0,2015
202236,202236,2,18,3,5.0,48.0,2611,1,2015
202237,202237,2,5,4,-4.0,13.0,222,0,2015
202238,202238,2,5,4,8.0,17.0,448,0,2015
202239,202239,2,6,5,5.0,15.0,157,0,2015
202240,202240,2,12,4,-8.0,11.0,521,0,2015
202241,202241,2,12,4,0.0,12.0,250,0,2015
202242,202242,2,21,6,42.0,22.0,89,1,2015
202243,202243,2,13,5,0.0,12.0,447,0,2015
202244,202244,2,26,4,24.0,15.0,226,0,2015
202245,202245,2,21,6,-3.0,13.0,577,0,2015
202246,202246,2,11,3,-7.0,19.0,500,0,2015
202247,202247,2,1,7,21.0,19.0,140,1,2015
202248,202248,2,25,3,270.0,12.0,1072,1,2015
202249,202249,2,6,5,9.0,18.0,715,0,2015
202250,202250,2,20,5,11.0,14.0,1723,0,2015
202251,202251,2,1,7,34.0,12.0,794,1,2015
202252,202252,2,17,2,0.0,12.0,356,0,2015
202253,202253,2,21,6,-2.0,14.0,1368,0,2015
202254,202254,2,18,3,-7.0,10.0,1180,0,2015
202255,202255,2,24,2,14.0,13.0,1299,0,2015
202256,202256,2,20,5,0.0,12.0,909,0,2015
202257,202257,2,16,1,15.0,17.0,1440,0,2015
202258,202258,2,27,5,-5.0,6.0,715,0,2015
202259,202259,2,24,2,213.0,10.0,134,1,2015
202260,202260,2,9,1,-8.0,21.0,814,0,2015
202261,202261,2,8,7,-6.0,18.0,483,0,2015
202262,202262,2,17,2,3.0,14.0,735,0,2015
202263,202263,2,8,7,10.0,8.0,601,0,2015
202264,202264,2,9,1,-6.0,33.0,977,0,2015
202265,202265,2,1,7,-11.0,10.0,461,0,2015
202266,202266,2,16,1,-3.0,53.0,427,1,2015
202267,202267,2,12,4,10.0,9.0,1130,0,2015
202268,202268,2,27,5,34.0,10.0,216,1,2015
202269,202269,2,10,2,-8.0,10.0,86,0,2015
202270,202270,2,11,3,-1.0,12.0,341,0,2015
202271,202271,2,18,3,12.0,15.0,192,0,2015
202272,202272,2,24,2,11.0,17.0,1744,0,2015
202273,202273,2,27,5,45.0,15.0,145,1,2015
202274,202274,2,27,5,1.0,29.0,2153,0,2015
202275,202275,2,11,3,7.0,19.0,888,0,2015
202276,202276,2,11,3,-5.0,15.0,814,0,2015
202277,202277,2,8,7,9.0,19.0,544,0,2015
202278,202278,2,3,2,-7.0,8.0,641,0,2015
202279,202279,2,13,5,23.0,14.0,214,0,2015
202280,202280,2,23,1,-1.0,16.0,507,0,2015
202281,202281,2,2,1,1.0,16.0,954,0,2015
202282,202282,2,2,1,27.0,14.0,447,1,2015
202283,202283,2,14,6,107.0,10.0,1121,1,2015
202284,202284,2,8,7,-1.0,10.0,393,0,2015
202285,202285,2,13,5,-5.0,15.0,366,0,2015
202286,202286,2,20,5,19.0,9.0,209,0,2015
202287,202287,2,19,4,-5.0,12.0,761,0,2015
202288,202288,2,4,3,-9.0,30.0,201,0,2015
202289,202289,2,4,3,-5.0,10.0,240,0,2015
202290,202290,2,28,6,2.0,22.0,1090,1,2015
202291,202291,2,6,5,-5.0,20.0,2576,0,2015
202292,202292,2,13,5,7.0,32.0,1089,0,2015
202293,202293,2,1,7,-7.0,10.0,1076,0,2015
202294,202294,2,17,2,-3.0,17.0,599,0,2015
202295,202295,2,22,7,0.0,15.0,577,0,2015
202296,202296,2,3,2,51.0,11.0,209,1,2015
202297,202297,2,1,7,0.0,22.0,280,0,2015
202298,202298,2,21,6,49.0,47.0,612,1,2015
202299,202299,2,6,5,-2.0,14.0,930,0,2015
202300,202300,2,27,5,1.0,16.0,689,1,2015
202301,202301,2,22,7,-5.0,8.0,430,0,2015
202302,202302,2,20,5,3.0,12.0,190,1,2015
202303,202303,2,8,7,-6.0,17.0,139,0,2015
202304,202304,2,8,7,16.0,10.0,1127,0,2015
202305,202305,2,21,6,13.0,40.0,1096,1,2015
202306,202306,2,20,5,-5.0,16.0,456,0,2015
202307,202307,2,18,3,-5.0,12.0,482,0,2015
202308,202308,2,13,5,241.0,22.0,508,1,2015
202309,202309,2,20,5,15.0,18.0,1744,1,2015
202310,202310,2,17,2,9.0,14.0,1597,0,2015
202311,202311,2,16,1,-6.0,19.0,1076,0,2015
202312,202312,2,19,4,5.0,11.0,2342,0,2015
202313,202313,2,12,4,33.0,26.0,2248,0,2015
202314,202314,2,20,5,5.0,13.0,404,0,2015
202315,202315,2,1,7,-1.0,21.0,1598,0,2015
202316,202316,2,2,1,11.0,18.0,1091,0,2015
202317,202317,2,20,5,-7.0,8.0,985,0,2015
202318,202318,2,4,3,-1.0,15.0,1055,0,2015
202319,202319,2,21,6,21.0,14.0,836,1,2015
202320,202320,2,2,1,-5.0,13.0,164,0,2015
202321,202321,2,18,3,6.0,17.0,895,0,2015
202322,202322,2,12,4,0.0,20.0,421,0,2015
202323,202323,2,27,5,0.0,16.0,406,0,2015
202324,202324,2,22,7,-2.0,17.0,669,0,2015
202325,202325,2,10,2,5.0,14.0,786,0,2015
202326,202326,2,25,3,-6.0,14.0,1013,0,2015
202327,202327,2,1,7,21.0,23.0,2075,1,2015
202328,202328,2,8,7,-1.0,13.0,475,0,2015
202329,202329,2,20,5,38.0,17.0,1605,1,2015
202330,202330,2,20,5,-1.0,14.0,447,0,2015
202331,202331,2,14,6,-3.0,9.0,867,0,2015
202332,202332,2,23,1,42.0,15.0,594,1,2015
202333,202333,2,14,6,0.0,17.0,1747,0,2015
202334,202334,2,11,3,-11.0,8.0,507,0,2015
202335,202335,2,13,5,-4.0,11.0,192,0,2015
202336,202336,2,8,7,-4.0,14.0,356,0,2015
202337,202337,2,14,6,7.0,10.0,650,0,2015
202338,202338,2,26,4,1.0,28.0,861,0,2015
202339,202339,2,23,1,-2.0,13.0,373,0,2015
202340,202340,2,28,6,18.0,18.0,2075,1,2015
202341,202341,2,28,6,14.0,11.0,436,1,2015
202342,202342,2,11,3,-3.0,19.0,1142,0,2015
202343,202343,2,1,7,18.0,35.0,1091,1,2015
202344,202344,2,11,3,4.0,9.0,1444,0,2015
202345,202345,2,23,1,10.0,9.0,1426,0,2015
202346,202346,2,22,7,96.0,10.0,258,1,2015
202347,202347,2,20,5,-3.0,24.0,235,0,2015
202348,202348,2,12,4,2.0,15.0,1744,0,2015
202349,202349,2,23,1,104.0,16.0,1121,1,2015
202350,202350,2,14,6,-3.0,14.0,1352,0,2015
202351,202351,2,28,6,171.0,18.0,985,1,2015
202352,202352,2,8,7,0.0,15.0,991,0,2015
